umap_n_components,umap_n_neighbors,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_epsilon,n_clusters,n_outliers,outlier_pct,silhouette,dbcv,avg_persistence,score
2,20,0.05,12,3,0.1,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.06476538493763134,0.5142900476517569
2,20,0.05,12,3,0.05,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.06476538493763134,0.5142900476517569
2,20,0.05,10,3,0.1,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.11496567692927702,0.5142900476517569
2,20,0.05,8,3,0.3,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.13357865941987662,0.5142900476517569
2,20,0.05,8,3,0.2,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.13357865941987662,0.5142900476517569
2,20,0.05,8,3,0.1,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.13357865941987662,0.5142900476517569
2,20,0.05,8,3,0.05,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.13357865941987662,0.5142900476517569
2,20,0.05,8,3,0.0,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.13357865941987662,0.5142900476517569
2,20,0.05,10,3,0.3,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.11496567692927702,0.5142900476517569
2,20,0.05,10,3,0.2,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.11496567692927702,0.5142900476517569
2,20,0.05,12,3,0.3,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.06476538493763134,0.5142900476517569
2,20,0.05,10,3,0.05,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.11496567692927702,0.5142900476517569
2,20,0.05,10,3,0.0,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.11496567692927702,0.5142900476517569
2,20,0.05,12,3,0.2,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.06476538493763134,0.5142900476517569
2,20,0.05,12,3,0.0,4,34,29.82456140350877,0.12776188552379608,0.3119372190755125,0.06476538493763134,0.5142900476517569
2,5,0.1,10,5,0.2,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.14711342294640736,0.5102293098124395
2,5,0.1,10,5,0.0,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.14711342294640736,0.5102293098124395
2,5,0.1,10,5,0.05,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.14711342294640736,0.5102293098124395
2,5,0.1,8,5,0.1,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.1705772063386194,0.5102293098124395
2,5,0.1,8,5,0.0,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.1705772063386194,0.5102293098124395
2,5,0.1,8,5,0.3,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.1705772063386194,0.5102293098124395
2,5,0.1,8,5,0.2,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.1705772063386194,0.5102293098124395
2,5,0.1,10,5,0.3,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.14711342294640736,0.5102293098124395
2,5,0.1,10,5,0.1,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.14711342294640736,0.5102293098124395
2,5,0.1,8,5,0.05,4,17,14.912280701754385,0.08300551027059555,0.2440076116883974,0.1705772063386194,0.5102293098124395
